job_title,company_name,work_place,work_year,education,recruit_number,release_time,company_nature,company_size,industry,salary
UI设计师/美工,浙江悦讯信息科技有限公司,宁波-鄞州区,2年经验,大专,招1人,1-24发布,民营公司,50-150人,"计算机软件,互联网/电子商务",6-8千/月
UI设计师/电商设计师,上海睿怡投资管理有限公司,上海-杨浦区,1年经验,本科,招1人,1-28发布,民营公司,50-150人,互联网/电子商务,6-8千/月
UI设计师/web前端工程师,福州康指南健康科技有限公司,福州,3-4年经验,大专,招若干人,9-27发布,民营公司,50-150人,"医疗/护理/卫生,互联网/电子商务",1-1.5万/月
UI设计师/UI设计总监,江苏微盛网络科技有限公司,无锡,2年经验,本科,招3人,1-29发布,民营公司,150-500人,互联网/电子商务,0.9-1.5万/月
UI设计师（资深）,上海巨人网络科技有限公司,上海-松江区,5-7年经验,本科,招若干人,1-28发布,上市公司,1000-5000人,"网络游戏,互联网/电子商务",2.5-3万/月
UI设计师(周末双休）,广州小鹰科技有限公司,广州-天河区,2年经验,本科,招若干人,1-27发布,民营公司,50-150人,"互联网/电子商务,房地产",4-6千/月
UI设计师（中级）,广州触众信息科技有限公司,广州-白云区,2年经验,大专,招2人,1-29发布,民营公司,50-150人,"互联网/电子商务,计算机软件",0.6-1万/月
UI设计师（云港）,三亚科技投资集团有限公司,三亚,1年经验,本科,招1人,1-29发布,国企,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",4.5-6.5千/月
UI设计师（游戏原画）,深圳市达熙科技有限公司,深圳,5-7年经验,大专,招3人,1-29发布,民营公司,少于50人,"互联网/电子商务,计算机软件",2.5-4万/月
UI设计师（游戏平台）,广州心娱网络科技有限公司,广州-天河区,2年经验,大专,招2人,1-12发布,民营公司,150-500人,"计算机软件,互联网/电子商务",0.8-1.2万/月
UI设计师（游戏）,深圳市乐易网络股份有限公司,深圳-南山区,1年经验,大专,招若干人,1-29发布,民营公司,150-500人,"网络游戏,互联网/电子商务",0.8-1万/月
UI设计师（应届生/实习生）,广州智算信息技术有限公司,广州-黄埔区,在校生/应届生,本科,招1人,1-28发布,民营公司,150-500人,"计算机软件,互联网/电子商务",4-7千/月
UI设计师（校招）,广州卓动信息科技有限公司,广州-天河区,在校生/应届生,大专,招4人,1-29发布,民营公司,150-500人,互联网/电子商务,5-8千/月
UI设计师（小游戏）,武汉福禄网络科技有限公司,武汉-江夏区,3-4年经验,本科,招1人,1-22发布,上市公司,150-500人,"互联网/电子商务,网络游戏",0.6-1万/月
UI设计师（西安）,杭州数云信息技术有限公司西安分公司,西安-高新技术产业开发区,3-4年经验,大专,招1人,9-28发布,民营公司,500-1000人,"计算机软件,互联网/电子商务",0.7-1万/月
UI设计师（微纳所）,哈工大机器人（合肥）国际创新研究院,合肥-经开区,2年经验,本科,招1人,1-15发布,事业单位,500-1000人,"互联网/电子商务,学术/科研",0.7-1.2万/月
UI设计师（双休五险一金）,广州丹霄信息技术有限公司,广州-天河区,3-4年经验,本科,招1人,1-13发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1.3-2万/月
UI设计师(高校讲师),江西信息应用职业技术学院数字技术学院,九江,1年经验,本科,招2人,1-21发布,事业单位,150-500人,"教育/培训/院校,互联网/电子商务",4-8千/月
UI设计师(高校讲师),江西信息应用职业技术学院数字技术学院,九江,1年经验,本科,招2人,1-13发布,事业单位,150-500人,"教育/培训/院校,互联网/电子商务",4-8千/月
UI设计师（非坐班）,深圳市云捷网络有限公司,深圳-南山区,3-4年经验,大专,招1人,1-28发布,民营公司,50-150人,"互联网/电子商务,通信/电信运营、增值服务",4.5-6千/月
UI设计师(电信行业）,广州天源信息科技股份有限公司,广州,1年经验,本科,招1人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",6-8千/月
UI设计师（电商/视觉）,重庆国贵赛车科技有限公司,重庆,2年经验,本科,招1人,1-6发布,民营公司,150-500人,"互联网/电子商务,贸易/进出口",5-8千/月
UI设计师（电商）,南京可康户外用品有限责任公司,南京,2年经验,大专,招1人,1-29发布,民营公司,150-500人,"贸易/进出口,互联网/电子商务",0.8-1.5万/月
UI设计师（大学讲师）,江西信息应用职业技术学院数字技术学院,南昌,3-4年经验,硕士,招1人,1-13发布,事业单位,150-500人,"教育/培训/院校,互联网/电子商务",0.6-1万/月
UI设计师（办公：自贡）,四川百信智创科技有限公司,自贡,1年经验,大专,招2人,1-23发布,民营公司,少于50人,"计算机软件,互联网/电子商务",3.5-6千/月
UI设计师（B端后台系统）,湖南弯弓信息科技有限公司,长沙-岳麓区,3-4年经验,大专,招若干人,9-23发布,民营公司,150-500人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",0.8-1.2万/月
UI设计师（2021校园招聘）,广州百田信息科技有限公司,广州,在校生/应届生,本科,招8人,1-28发布,上市公司,500-1000人,"网络游戏,互联网/电子商务",0.8-1.2万/月
UI设计师（2021秋招）,广州久邦世纪科技有限公司,广州-越秀区,在校生/应届生,本科,招1人,1-29发布,民营公司,500-1000人,"互联网/电子商务,网络游戏",0.7-1万/月
UI设计师（2021届校园招聘）,大圣科技股份有限公司,广州-海珠区,在校生/应届生,本科,招1人,1-28发布,合资,150-500人,"计算机服务(系统、数据服务、维修),互联网/电子商务",1-1.4万/月
UI设计师 网页设计 网页美工,广州致茂网络科技有限公司,广州-天河区,2年经验,大专,招2人,1-23发布,创业公司,少于50人,互联网/电子商务,5.5-6.5千/月
UI设计师 平面设计师,上海翊缃智能科技有限公司,上海-黄浦区,1年经验,本科,招若干人,1-29发布,合资,50-150人,"计算机软件,互联网/电子商务",0.8-1万/月
UI设计师 平面设计师,上海翊缃智能科技有限公司,上海-普陀区,1年经验,本科,招若干人,1-29发布,合资,50-150人,"计算机软件,互联网/电子商务",0.8-1万/月
ui设计师 餐房补贴,理想天地（北京）文化传媒有限公司,济南-历下区,1年经验,本科,招14人,1-2发布,民营公司,150-500人,"互联网/电子商务,影视/媒体/艺术/文化传播",5-7千/月
UI设计师 / 网页设计师,上海涛飞网络科技有限公司,上海-嘉定区,2年经验,大专,招3人,9-9发布,民营公司,少于50人,"互联网/电子商务,计算机软件",0.8-1万/月
UI设计师,问向教育科技(上海)有限公司,上海-黄浦区,2年经验,本科,招1人,1-29发布,外资（非欧美）,150-500人,"教育/培训/院校,互联网/电子商务",1-1.5万/月
UI设计师,深圳盛灿科技股份有限公司,深圳,3-4年经验,大专,招1人,1-29发布,民营公司,150-500人,"互联网/电子商务,金融/投资/证券",1-1.5万/月
UI设计师,广州泓展网络科技有限公司,广州-天河区,3-4年经验,本科,招1人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",0.7-1万/月
UI设计师,成都云鼎丝路信息技术有限公司,成都-高新区,1年经验,本科,招1人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",4-7千/月
UI设计师,深圳前海沃尔科技有限公司,深圳-宝安区,1年经验,大专,招1人,1-29发布,民营公司,50-150人,互联网/电子商务,0.6-1万/月
UI设计师,无锡电商之家网络科技有限公司,无锡-梁溪区,2年经验,大专,招3人,1-29发布,民营公司,50-150人,互联网/电子商务,6-8千/月
UI设计师,重庆良择木科技有限公司,重庆,2年经验,本科,招2人,1-29发布,民营公司,50-150人,"互联网/电子商务,计算机软件",10-15万/年
UI设计师,浙江知学网络科技有限公司,宁波,在校生/应届生,本科,招2人,1-29发布,民营公司,,互联网/电子商务,2-3千/月
UI设计师,上海傲云企业管理有限公司,上海-虹口区,2年经验,本科,招1人,1-29发布,民营公司,150-500人,互联网/电子商务,1.5-2万/月
UI设计师,广州触众信息科技有限公司,广州-白云区,1年经验,大专,招若干人,1-29发布,民营公司,50-150人,"互联网/电子商务,计算机软件",0.4-1万/月
UI设计师,湖南信富商旅有限公司,长沙-天心区,2年经验,大专,招1人,1-29发布,民营公司,50-150人,互联网/电子商务,0.8-1万/月
UI设计师,众创网（武汉）科技有限公司,武汉-江岸区,2年经验,本科,招2人,1-29发布,民营公司,50-150人,"互联网/电子商务,影视/媒体/艺术/文化传播",6-8千/月
UI设计师,万信车联科技（深圳）有限公司,深圳-南山区,3-4年经验,大专,招1人,1-29发布,合资,50-150人,"互联网/电子商务,计算机软件",1-1.8万/月
UI设计师,中晴集团,上海-闵行区,3-4年经验,大专,招2人,1-29发布,民营公司,1000-5000人,"互联网/电子商务,多元化业务集团公司",1-1.5万/月
UI设计师,南京承臻信息技术有限公司,南京,2年经验,大专,招1人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",0.8-1万/月
UI设计师,深圳道乐科技有限公司,广州-海珠区,2年经验,本科,招若干人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",0.8-1万/月
UI设计师,武汉极意网络科技有限公司,武汉-洪山区,3-4年经验,本科,招若干人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",0.8-1.6万/月
UI设计师,医护通科技（云南）有限责任公司,昆明-五华区,2年经验,本科,招1人,1-29发布,民营公司,50-150人,互联网/电子商务,0.5-1万/月
UI设计师,广州亿聚盟科技有限公司,广州-越秀区,3-4年经验,大专,招1人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",1-1.2万/月
UI设计师,上海义启信息科技有限公司,上海-松江区,1年经验,大专,招若干人,1-29发布,创业公司,50-150人,"互联网/电子商务,影视/媒体/艺术/文化传播",0.6-1万/月
UI设计师,杭州绿润农业开发有限公司,杭州-余杭区,2年经验,本科,招1人,1-29发布,民营公司,少于50人,"互联网/电子商务,计算机软件",0.6-1.5万/月
UI设计师,拉勾信息技术有限公司,郑州-金水区,3-4年经验,大专,招2人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",6-8千/月
UI设计师,广东易迁易物流科技有限公司,广州-黄埔区,3-4年经验,大专,招1人,1-29发布,民营公司,少于50人,"交通/运输/物流,互联网/电子商务",6-8千/月
UI设计师,中林云信（上海）网络技术有限公司,上海-虹口区,2年经验,本科,招1人,1-29发布,国企,少于50人,"互联网/电子商务,贸易/进出口",1-1.5万/月
UI设计师,重庆星华珈海科技有限公司,重庆-南岸区,3-4年经验,本科,招1人,1-29发布,民营公司,150-500人,互联网/电子商务,0.8-1.2万/月
UI设计师,凯迪网络信息科技（广州）有限公司,广州-黄埔区,2年经验,本科,招1人,1-29发布,民营公司,少于50人,"计算机软件,互联网/电子商务",0.7-1万/月
UI设计师,北京风月流连网络科技有限公司,北京-海淀区,2年经验,大专,招若干人,1-29发布,民营公司,500-1000人,"互联网/电子商务,影视/媒体/艺术/文化传播",1.5-2.5万/月
UI设计师,武汉新颜合诚信息科技有限责任公司,南昌-西湖区,3-4年经验,大专,招1人,1-29发布,合资,50-150人,互联网/电子商务,6-8千/月
UI设计师,深圳市新阳光教育发展有限公司,深圳,1年经验,大专,招1人,1-29发布,民营公司,150-500人,"互联网/电子商务,教育/培训/院校",0.9-1.2万/月
UI设计师,成都大汇智安科技有限公司,成都-高新区,3-4年经验,本科,招1人,1-29发布,创业公司,少于50人,"互联网/电子商务,计算机软件",0.8-1.8万/月
UI设计师,南京巨美生活信息科技有限公司,南京,2年经验,本科,招若干人,1-29发布,民营公司,50-150人,"计算机软件,互联网/电子商务",0.8-1.5万/月
UI设计师,广州快塑电子商务有限公司,广州-天河区,5-7年经验,大专,招1人,1-29发布,民营公司,150-500人,"互联网/电子商务,石油/化工/矿产/地质",0.8-1.5万/月
UI设计师,上海铁金刚信息科技有限公司,长沙-岳麓区,1年经验,大专,招2人,1-29发布,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",3-4千/月
UI设计师,天津开发区沃思电子商务有限公司,天津-滨海新区,1年经验,大专,招1人,1-29发布,民营公司,少于50人,"互联网/电子商务,计算机软件",5-7千/月
UI设计师,广州朗国电子科技有限公司,广州-黄埔区,3-4年经验,本科,招2人,1-29发布,民营公司,50-150人,"电子技术/半导体/集成电路,互联网/电子商务",1-1.5万/月
UI设计师,深圳市乐杜鹃产业管理服务有限公司,深圳-罗湖区,3-4年经验,大专,招1人,1-29发布,民营公司,150-500人,"互联网/电子商务,计算机软件",0.8-1万/月
UI设计师,优车库网络科技发展（深圳）有限公司,深圳-福田区,2年经验,大专,招若干人,1-29发布,民营公司,500-1000人,"互联网/电子商务,汽车",0.8-1.3万/月
UI设计师,广州盛景网络科技有限公司,广州-越秀区,1年经验,大专,招2人,1-29发布,民营公司,少于50人,"互联网/电子商务,影视/媒体/艺术/文化传播",3-6千/月
UI设计师,广州市壹万响信息科技有限公司,广州-番禺区,1年经验,大专,招1人,1-29发布,民营公司,50-150人,互联网/电子商务,0.6-1万/月
UI设计师,成都我行我数科技有限公司,成都,3-4年经验,本科,招1人,1-29发布,合资,50-150人,"计算机服务(系统、数据服务、维修),互联网/电子商务",0.6-1万/月
UI设计师,湖南遥?N通信技术有限公司,长沙-宁乡县,2年经验,大专,招1人,1-29发布,民营公司,少于50人,"通信/电信/网络设备,互联网/电子商务",4.5-6千/月
UI设计师,广州市西美信息科技有限公司,广州,2年经验,大专,招1人,1-29发布,民营公司,50-150人,"互联网/电子商务,专业服务(咨询、人力资源、财会)",5.5-7.5千/月
